text,target
"se quer me matar de curiosidade, me manda oi tudo bem e some.",0
a lagrima caindo ali meu deus vc quer me matar billie eilish?,0
ainda deitada essa dor nas costas vai me matar,0
to do lado da casa do joao sera que se eu for la almocar ele vai me matar?,0
medo de voltar com o ccat e mandaram eu me matar que nem da ultima vez ,0
nao sei com o que voce quer trabalhar mas na maioria dos empregos isso e suicidio profissional,0
vou me matar eu falei 0,1
"maya vai me matar, mas fazer oq",0
e eu tambem nao vou me matar p pagar uber toda vez saio p qualquer lugar. nao adianta fazer mais divida porque eu sei que nao posso pagar uber. teve epoca que eu saia 4h antes do horario da faculdade e mesmo assim eu chegava atrasada,0
quer me matar e eu estar na moral e insinuar algo sobre mim,0
o liam quer me matar ne??? so pode,0
mazikeen smith um dia ainda vai me matar do coracao. ,0
legal vou me matar,1
"quer me matar, so pode",0
gosta de me matar do coracao,0
a puc-sp ainda vai me matar,0
nossa a daianny vai me matar,0
saudades fevereiro quando so existia sonho erotico agora so sonho com gente tentando me matar voti,0
mds minha mae vai me matar,0
"nao sei vcs, mas o suicidio me atrai bastante",1
meuduus billie eilish meudeus vc me salvou e vai me matar do coracao mulherrrrrr,0
estou bem? nao vou estar bem em breve?provavelmente nao pretendo me matar? sim vou dizer o porque ou tentar continuar viva? provavelmente nao,1
quero morrer,1
minha mae ia me matar,0
"o instagram quer e me matar de susto, saporra!? eu fiquei geladinho",0
friozinho bom pra cometer um suicidio,1
"sisu vai me matar do coracao, nao guento mais esperar",0
kkkkkk nao tem como ela me matar se eu nao entrar na aula,0
ela vai me matar ainda,0
"eu vou continuar sendo solo e apoiando o trabalho do ot6 msm vcs me xingando, dando unf, mandando eu me matar e o carai a quatro",0
quero morrer,1
a billie e a bibi tao combinando pra me matar for coracao nao eh possivel,0
musica quinta e album novo ela qr me matar pqp,0
"nunca passei tanta vergonha na minha vida igual hj pqp ,quero me matar dps disso",1
"ja que suicidio e pecado, alguem me da um tiro rapidin",1
eu escrevendo sobre suicidio e minha mae passa sem ler nada e fala ih oq vc ta escrevendo? uau disso ai sai um livro ou uma musica? uiuiui,0
"da uma lida no contrato de locacao de apoio do ve se tem escrito apoio incondicional? porque apoiar a essa altura e suicidio politico, o vai confirmar isso mais pra frente.",0
foda-se eu vou me matar,1
acordei e vi um rato suicida,0
ja quero morrer ha um tempo mo ,1
": ja stalkeei?: simm : gosto de voce?: d+, d+ : shippo com: **** : confesso que: fiquei com medo da leticia me matar por querer amigar com vc : ppp: passo",0
ai eu quero morrer,1
"essa lua em escorpiao vai me matar, tenho absoluta certeza",0
"porra eu nao quero voltar porque eu nao quero morrer, nada mudou, ngm perdo dr mim ta vacinado e obvio que eu vou ter crise de ansiedade me expondo assim",0
billie eilish voce ainda vai me matar amdndifn,0
essa serie ainda vai me matar,0
eu jogo de lux e ainda nao achei nenhum zed digno de me matar e namorar cmg,0
"tomei ivermectina pela 1a vez na vida qd tive sintoma de covid e agr que to boa nao tomo nunca mais, eu gosto de manter os vermes na minha barriga que ai eles comem oq eu como e eu emagreco acabei de ouvir uma mlr falar isso aqui e agora eu so quero morrer",0
quero morrer,1
"*a juliette e chata pra caralho, reclama de tudo, chora e fala demais* falou o tuiteiro, reclamao, chorao suicida, drogado e bebado que o mundo acaba qnd o twitter cai",0
jogando jogo de fazendinha pra esquecer que eu quero me matar,1
nem precisa mandar eu me matar eu ja faco isso cmg msm todo os dias,1
nao quero morrer ta doida,0
"eu lavo louca e banheiro de boa, mas eu quero morrer na hora de estender roupa. whyyyyy",0
amiga acho que foi uma tentativa de suicidio,0
renjun vc e o meu fav do dream pra que me matar desse jeito???? eu te amo uaaaaaaaaa,0
txt vcs vao me matar serio nao aguento mais esperar que odio eu to muito curiosa,0
ia literalmente me matar de rir (),0
eu deixaria o dexter me matar,0
quando a colega ta aqui sao no maximo 7 consultas hj eu ja lancei uns 15 kskskskskssk vao me matar eu to sentindo,0
a revista total film divulgou novas imagens de o esquadrao suicida. o novo filme da dc estreia em 6 de agosto.,0
"e eu que li ""tentar nao me matar ne"" e eu quase respondi ""to assim tbm"" manokkkkkkkkkkk",0
toda vez que tu aparece na tml eu quero me matar apaga isso agr apague,0
eu vou me matar,1
esse negocio de dia das maes vai me matar de ansiedade eh serio,0
eu quero morrer,1
"fala isso nao, vou me matar",1
que caralho de tem comigo vsf fica crucificando ja quero morrer e ai ficam ai botando lenhw me apedrejando que porra,1
michael myers veio me matar mas dai tava tocando sharp dressed man e agora estamos dancando,0
sonhei que aquele allan jeon tentava me matar me enforcando no meu quarto,0
"nao sei se isso e so idiota pra caralho, mas eu amo colocar um monte de coberta no chao (nao quero morrer de frio ainda) e espalhar todas. deitar e ficar com todos meus cachorros, ficar vendo o ceu, a chuva, enquanto eles dormem e acabar dormindo tambem",0
quero morrer mas itzy te amo e nois,0
a billie saindo da era quero morrer pra era mais faliz que nunca,0
isso ainda vai me matar kkkkkk pprt ,0
"eu quebrei essa merda desse botao, nss eu vou me matar",0
acho que suicidio e sim a melhor opcao,1
"tmb ja sofri bastante , mas me matar nunca . se matar nao tem volta.",0
fabiano vai me matar? vai me matar! mas eu vou comprar uma torneira gourmet monocomando kkkkk,0
vou denunciar seu tweet por manisfestar intencao de mutilacao e suicidio sua puta sua conta vai cair em dois segundos,0
"minha mae vai me matar na hora que descobrir oq eu comprei ou vai ficar feliz e eu nao vou ficar de castigo, medo de ficar de castigo kkkkkkkkk",0
"vc quer me matar so oq me faltava ne, coracao chega parooou",0
"menos penal gente, penal nao deu na pratica, nao quero morrer",0
apetece me matar toda gente? sim,0
"vou, se a coca nao me matar o bolsonaro mata",0
draco vai me matar eu vou morrer dnv mlk,0
"eu sinto mt sdd da aula presencial, mas nao quero voltar ainda porque nao quero morrer",0
"eu esqueci que nao posso me matar ainda, ano que vem vou fazer tour pela europa",0
peguei o pc da minha irma emprestado e fui inventar de fazer um upgrade na ram do note e dei curto no terminal pelo amor de deus meu pai vai me matar fudeu,0
"imagens ineditas de esquadrao suicida? temos!  o portal divulgou uma serie de imagens ineditas do filme que estreia em julho deste ano. alem do grupo de anti-herois, podemos ver os bastidores da direcao de james gunn. e ai, ta ansioso? se liga so!",0
um dia o ale vai me matar do coracao,0
quero morrer,1
de madrugada meu gato tentou me matar ele pisou no meu pescoco,0
amassei o thome ele me deu 150 falou que foi facil e teve a pausa a msc p me matar,0
me manda a musica? eu ainda nao vi. quero morrer de ciumes pelo meu marido,0
ent a solucao mesmo e o suicidio,1
"bah sor, nao e mal vontade nao, e que tem duas resenhas pra essa semana e mais um livro que a gente vai ter que escrever pra portugues, eu estudei o geral da tua materia e fiz um texto, p/ mim nao vale a pena essa semana me matar por dois pontos, se nao tivesse nada pra fazer beleza",0
eu to tao curiosa pra saber o significado por tras dessas fotos p&amp;b serio a curiosidade vai me matar,0
"a direita: ""nao critica o bolsonaro porque o pt volta"" a esquerda: ""nao bate no lula agr que e suicidio"" bolsopetismo vindo runfante",0
"puta que pariu essa desgraca vai ganhar 1,5m quero me matar, tem pior ainda nos comentarios desse tweet",0
"primeira luta com o mundo, nao quero morrer.",0
"a taciana tinha uma filha que era muito gata e depois acabamos ficando de dengo e ela comecou a me perseguir com uma arma para me matar, mas quando ja nao tinha mais lugar para eu fugir lembrei de alguem me contando sei la o que e disse para garota me matar e ela parou!",0
stan da jade que nao entende uma palavra do que ela fala = eu kkkkkkkkkk juro ingles britanico ainda vai me matar,0
por que eu nunca vejo quando meus pais me ligam mds eles vao me matar,0
participar desse reality vai me matar ainda juro,0
"as vezes no palmeiras, torcida rima com suicida.",0
"bom dia, quero morrer",1
nao tenho um minuto de paz acabei de me matar fds estudando pra essa prova de manha e ja vou ter que estudar pra 2 aulas diferentes de amanha,0
"quer saber o diagnostico de alguem? faz uma playlist de 10 musicas com simple plan, evanescence e my chemical romance. se a pessoa souber cantar 8 musicas, ela tem depressao, se souber cantar todas as 10, e suicida",0
vou me matar,1
"ganhei duas e perdi duas, a outra partida foi eu que me matei entao nem adianta bancar o campeao. quer levar merito de matador no suicidio alheio",0
"ccj aprova 14 projetos, entre eles o de prevencao ao suicidio no rn",0
esse tpm vai me matar um dia senhor ,0
"eu tenho um deus que nao vai deixar essa luta me matar, o desespero me tomar",0
"4, mais que isso e suicidio",0
vou me matar,1
quero morrer,1
a boquinha e a pintinha eu quero morrer vai se fodeeeeee,0
"quer me matar? e mentir e eu estar sabendo da verdade.... porra, minha vontade e mandar ir p casa do caralho na hora, parceiro",0
"a julia vai me matar de tanto rir, as fotos dela crianca sao iconicas",0
namjoon tu quer me matar e,0
claro pensei que ia parar um caminhoneiro e me matar kkkkkkkkk,0
eu tava fazendo um destaque no instagram e o aplicativo fechou eu vou me matar celular lixooooo,0
"pqp, vou me matar",1
"talvez eu mude pra 1 pessoa, vai me matar?",0
caralho gabriela vai me matar do coracao,0
eu vou me matar estou avisando,1
ja posso me matar?,1
"eu estou pirando com as minhas polaroids  por deus karol, a senhora quer me matar? eu quero colar na minha testa tudo isso! vou fazer rodizio  obg pelo carinho de sempre, saiba que voce tmb pode contar cmg sempre um beijinho gelado e um abraco quentinho",0
bruna so falta me matar porque nao sei do find ainda,0
serio louis vc vai me matar um dia nao e possivel aaaa,0
vo me matar juro llr deus,1
edivaldo quer me matar,0
meu treinador quer me matar nao ironicamente falando,0
se ela me matar eu agradeco,0
por favor reagan por tudo que e mais sagrado nao faca isso eu tenho familia eu sou muito jovem eu nao posso me matar reagan por favor,0
"fui pra uma festa e bebi horrores, saimos 7 da manha e fui pra casa de uma amiga. lembrei que tinha que ir pra casa, senao minha mae ia me matar. pedi pra minha amiga me levar pra casa de carro, quando chegou no carro eu pedi pra dirigir (bebado, sem carteira), e ela deixou...",0
"eu definitivamente vou me matar, eu desisto de verdade",1
essa faculdade vai me matar,0
faco voce rir e voce quer me matar?,0
vou me matar,1
ana clara ela vai me matar te aquieta kkkkkk,0
esse chelsea vai me matar puta que pariuuu,0
voce quer me matar???????,0
puta que pariu eu to derramando lagrimas sangue suor esse puto vai me matar eu sinto eu amo ele porraaaaaaaaaaaaaaa shi wudu stan desde sempre,0
meu deus chelsea tu vai me matar,0
louis ta tentando me matar ctz,0
tpm vai me matar,0
iji que meme de quem vai me matar,0
mdsss minha sogra um dia vai me matar kkkkkkk,0
puta que pariu vcs quetem matar prorraaaaa tira essa bola dai,0
nossa mas eu fiquei tao feliz e contei p meus pais obrigada sisu por quase me matar do coracao,0
irei me matar,1
vou me matar,1
quer me matar de raiva e ignorancia gratuita,0
meu deus eu tenho que aspirar meu quarto inteiro minha rinite vai me matar,0
"casemiro fdm, quer me matar do coracao",0
vou me matar,1
nossa mas que vontade de me matar,1
o real ainda vai me matar do coracao,0
minhas amigas falaram tanto que ia me matar se eu escurecesse o cabelo que a tinta nem pegou,0
"porque caralhos meus cf esta colocando gnt aleatoria, vou me matar",0
alerta de gatilho: suicidio e f*da estar em burnout e ter que prestar vestibular/procurar emprego porque os pais nao aceitam que eu parei a faculdade ano passado porque eu ja tava em burnout e ia me matar...,0
a estetica de ficar criando cenarios romanticos na cabeca kkkjkk isso vai me matar um dia,0
"chaesoo do ceu, vou ali me matar",1
meu deus eu vou me matar eles sao muito lindos,0
uai ce joga a indireta assim sem mais nem menos vai me matar ainda conta,0
e se eu qm sabe kkkkkkkkk me matar kkkkkkkkk,0
vou me matar,1
eu vou me matar.,1
so queria me matar logo,1
"todo dia video no ttk de pessoas falando que odeiam quem fala gritando , ttk quer me matar",0
os videos te taro na minha fyp vao me matar,0
"intolerancia religiosa com a minha religiao: vao me matar, holocausto, campo de concentracao intolerancia religiosa com ""bruxaria"" (qual?) e ""paganismo"" (nao e uma religiao): tao zoando quem acha que doendinho na garrafa e vivo",0
a saida de bola desse time ainda vai me matar,0
christyan um dia vai me matar,0
"eu: ""eu quero esse que ta no meio no chao"" ""ta doida vc vai querer e me matar pprt kkk"" manoo kkkkkkk",0
irmao minha mae colocou uma foto minha escovando o dente no facebook eu vou me matar eu vou me mataaaaaaar,0
"nao, vo me matar",1
"ariel so tem 10 meses e eu peguei ela no segundo degrau da escada, essa garota ainda vai me matar do coracao",0
quer me matar de raiva e marcar horario e nao cumprir. sem nocao demais!,0
a fadergs ainda vai me matar de odio.,0
eu vou me matar.,1
ate o final do curso eu nao vou precisar me preocupar com o exame da ordem pois o npj dara um jeito de me matar antes,0
o que eu sou se nao um monte de merda inutil que nao tem 1 qualidade que preste??? eu deveria me matar mesmo,1
nao aguento mais minha vida e muito chata,1
"a minha professora vai me matar de ansiedade, nao ta dando naum",0
esse livro vai me matar,0
hoje a maria luiza vai me matar reclamando do curso de letras,0
que issi carla mandando eu ir me matar?,0
jelena vc ainda vai me matar do coracao,0
minha mae vai me matar se descobrir que eu nao to comendo e to fznd exercicio,0
